Datetime,Pressure,Solar_Radiation,Temperature,Dew_Point,Humidity,Wind_Direction,Wind_Gust,Wind_Speed,Rain
2020-01-25 11:00:00,0.8611061172620177,-0.8382729358385724,-1.451732348201366,-0.17477184364978493,1.2440062685798465,0.8915170126860562,1.7400546254521354,0.9795780245891214,1
2020-01-25 12:00:00,1.2751601495351295,-0.8244739277877045,-1.4870776574919773,-0.17477184364978493,1.315431986334302,0.5898850735137677,1.0055319521023123,0.013293518994226079,1
2020-01-25 13:00:00,1.5618129411088,-0.7491101145868099,-1.3810417296201447,0.04258517352119722,1.315431986334302,0.8699718741737499,-0.03144123380331978,-0.2282776074044976,1
2020-01-25 14:00:00,1.5936632512836604,-0.44977778609874963,-1.1689698738764795,0.4048468688061709,1.2440062685798465,1.150058674833732,-0.37709896243853064,-0.5906342970025831,1
2020-01-25 15:00:00,1.4344117004093948,0.28687695138605096,-0.5680996159360964,0.47729920786316665,0.6726005265442015,-0.8967294838353684,-0.16106288204152394,-0.8322054234013069,1
2020-01-25 16:00:00,1.1796092190105485,0.6116843716603291,-0.10861059515815591,0.04258517352119722,-0.04165665100035465,1.2577843673952638,-0.42030617851793206,-0.10749204420513563,1
2020-01-25 17:00:00,0.7974054969123333,1.2676679851554395,0.49225966278222716,-0.4645811998777654,-0.6844881107904552,1.290102075163723,-0.2042700981209253,0.13407908219358805,0
2020-01-25 18:00:00,0.4152017748140818,1.3175567065701161,0.845712755688335,-0.7543905561057433,-1.113042417317189,1.0315604130160474,-0.16106288204152394,-0.2282776074044976,0
2020-01-25 19:00:00,0.06484836289069071,1.3313557146209842,1.1284752300132215,-0.5370335389347586,-1.1844681350716446,1.2577843673952638,0.0549731983554828,0.25486464539295,0
2020-01-25 20:00:00,-0.0944031879835747,0.9831961268760065,0.6336408999446699,0.25994219069218194,-0.541636675281544,-0.2180576206977193,-0.11785566596212255,0.013293518994226079,0
2020-01-25 21:00:00,-0.22180442868297975,0.395146091477477,0.4569143534916159,-0.2472241827067807,-0.6130623930359996,-0.3581010210277104,-0.16106288204152394,0.013293518994226079,0
2020-01-25 22:00:00,-0.15810380833325913,-0.6015668746582978,0.17415187916672936,-0.5370335389347586,-0.47021095752708836,-0.42273643656462934,-0.16106288204152394,0.13407908219358805,0
2020-01-25 23:00:00,-0.06255287780871437,-0.8361500115230542,-0.07326528586754587,-0.5370335389347586,-0.2559338042637215,0.07280174921841603,-0.33389174635912927,-0.8322054234013069,0
2020-01-26 00:00:00,0.12854898324041136,-0.8457031709428859,-0.46206368806426373,-0.5370335389347586,0.029769066754100973,0.029711472193803393,-0.9387927714707481,-1.0737765498000307,0
2020-01-26 01:00:00,0.3515011544643612,-0.8457031709428859,-0.2853371416112098,-0.5370335389347586,-0.11308236875481027,-0.7459135142492241,-0.7659639071531428,-0.2282776074044976,0
